,trial_identifier,cro_involved,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city,cro_name_standardized
10494,NCT06015737,Parexel,,460.0,2024-06-29,,2027-12-29,,United Kingdom,London,Parexel
10495,NCT06015737,Parexel,,460.0,2024-06-29,,2027-12-29,,United Kingdom,Newcastle upon Tyne,Parexel
10496,NCT05578846,Parexel,,42.0,2022-10-13,2023-01-05,,,United States,Baltimore,Parexel
10511,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Tucson,Worldwide Clinical Trials
10512,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Bellflower,Worldwide Clinical Trials
10513,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,La Jolla,Worldwide Clinical Trials
10514,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,San Francisco,Worldwide Clinical Trials
10515,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,San Juan Capistrano,Worldwide Clinical Trials
10516,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Santa Monica,Worldwide Clinical Trials
10517,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Denver,Worldwide Clinical Trials
10518,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Hollywood,Worldwide Clinical Trials
10519,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Maitland,Worldwide Clinical Trials
10520,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Miami,Worldwide Clinical Trials
10521,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,North Miami,Worldwide Clinical Trials
10522,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Orlando,Worldwide Clinical Trials
10523,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Tampa,Worldwide Clinical Trials
10524,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Atlanta,Worldwide Clinical Trials
10525,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Decatur,Worldwide Clinical Trials
10526,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Savannah,Worldwide Clinical Trials
10527,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Chicago,Worldwide Clinical Trials
10528,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Rockville,Worldwide Clinical Trials
10529,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Boston,Worldwide Clinical Trials
10530,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,New York,Worldwide Clinical Trials
10531,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,North Canton,Worldwide Clinical Trials
10532,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Memphis,Worldwide Clinical Trials
10533,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,DeSoto,Worldwide Clinical Trials
10534,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Plano,Worldwide Clinical Trials
10535,NCT06564818,Worldwide Clinical Trials,,220.0,2024-11-15,,2026-03-31,,United States,Murray,Worldwide Clinical Trials
10536,NCT05644600,Parexel,,18.0,2023-05-26,2023-07-17,,,United Kingdom,Glendale,Parexel
10539,NCT04492709,Parexel,,14.0,2020-07-30,2020-10-19,,,United Kingdom,Harrow,Parexel
10540,NCT04709094,Celerion,,52.0,2019-07-28,2019-10-14,,,United States,Tempe,Celerion
10541,NCT06929260,Parexel,,20.0,2025-05-21,,2025-11-12,,Spain,Barcelona,Parexel
10542,NCT06929260,Parexel,,20.0,2025-05-21,,2025-11-12,,Spain,Madrid,Parexel
10543,NCT06929260,Parexel,,20.0,2025-05-21,,2025-11-12,,Spain,Madrid,Parexel
10544,NCT06929260,Parexel,,20.0,2025-05-21,,2025-11-12,,United Kingdom,Manchester,Parexel
10545,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,La Jolla,Worldwide Clinical Trials
10546,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Los Angeles,Worldwide Clinical Trials
10547,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Chicago,Worldwide Clinical Trials
10548,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Louisville,Worldwide Clinical Trials
10549,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Ithaca,Worldwide Clinical Trials
10550,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Maumee,Worldwide Clinical Trials
10551,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Providence,Worldwide Clinical Trials
10552,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Greenville,Worldwide Clinical Trials
10553,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Nashville,Worldwide Clinical Trials
10554,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Charlottesville,Worldwide Clinical Trials
10555,NCT06898450,Worldwide Clinical Trials,,134.0,2025-03-31,,2031-10-31,,United States,Fairfax,Worldwide Clinical Trials
10556,NCT06942936,Parexel,,48.0,2025-05-28,,2025-12-11,,United States,Baltimore,Parexel
10557,NCT06942936,Parexel,,48.0,2025-05-28,,2025-12-11,,Germany,Berlin,Parexel
10690,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Birmingham,Parexel
10691,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Huntsville,Parexel
10692,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Beverly Hills,Parexel
10693,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Chula Vista,Parexel
10694,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Fountain Valley,Parexel
10695,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Granada Hills,Parexel
10696,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Lancaster,Parexel
10697,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Lincoln,Parexel
10698,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Los Angeles,Parexel
10699,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Lynwood,Parexel
10700,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Northridge,Parexel
10701,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Panorama City,Parexel
10702,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Pomona,Parexel
10703,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Rancho Cucamonga,Parexel
10704,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Riverside,Parexel
10705,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,S. Gate,Parexel
10706,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,San Dimas,Parexel
10707,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Tarzana,Parexel
10708,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Vacaville,Parexel
10709,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Victorville,Parexel
10710,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Arvada,Parexel
10711,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Littleton,Parexel
10712,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Hollywood,Parexel
10713,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Orlando,Parexel
10714,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Orlando,Parexel
10715,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Tampa,Parexel
10716,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,West Palm Beach,Parexel
10717,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Columbus,Parexel
10718,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Decatur,Parexel
10719,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Nampa,Parexel
10720,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Chicago,Parexel
10721,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Brownsburg,Parexel
10722,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Lexington,Parexel
10723,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Metairie,Parexel
10724,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Monroe,Parexel
10725,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Silver Spring,Parexel
10726,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,New Bedford,Parexel
10727,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Flint,Parexel
10728,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Flint,Parexel
10729,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Troy,Parexel
10730,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Olive Branch,Parexel
10731,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Kansas City,Parexel
10732,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Trenton,Parexel
10733,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Bronx,Parexel
10734,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Durham,Parexel
10735,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Greenville,Parexel
10736,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Kinston,Parexel
10737,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Morganton,Parexel
10738,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Oxford,Parexel
10739,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Wilmington,Parexel
10740,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Cincinnati,Parexel
10741,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Bethany,Parexel
10742,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Scottdale,Parexel
10743,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Smithfield,Parexel
10744,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Providence,Parexel
10745,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Memphis,Parexel
10746,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Houston,Parexel
10747,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Lampasas,Parexel
10748,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Paris,Parexel
10749,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Red Oak,Parexel
10750,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,San Antonio,Parexel
10751,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,San Antonio,Parexel
10752,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Salt Lake City,Parexel
10753,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Burlington,Parexel
10754,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Alexandria,Parexel
10755,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Burke,Parexel
10756,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Charlottesville,Parexel
10757,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Manassas,Parexel
10758,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Newport News,Parexel
10759,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Salem,Parexel
10760,NCT05432167,Parexel,37.0,195.0,2022-04-29,2024-05-02,,0.1897435897435897,United States,Kingwood,Parexel
10761,NCT05107258,ICON plc,,195.0,2021-08-17,2021-09-16,,,United States,Spring Hill,ICON plc
10762,NCT05107258,ICON plc,,195.0,2021-08-17,2021-09-16,,,United States,Statesville,ICON plc
10763,NCT05107258,ICON plc,,195.0,2021-08-17,2021-09-16,,,United States,Redmond,ICON plc
10765,NCT04959266,Parexel,,5.0,2021-06-28,2022-06-01,,,United States,Portland,Parexel
10766,NCT04959266,Parexel,,5.0,2021-06-28,2022-06-01,,,United States,Austin,Parexel
10767,NCT04959266,Parexel,,5.0,2021-06-28,2022-06-01,,,United States,Dallas,Parexel
10768,NCT04959266,Parexel,,5.0,2021-06-28,2022-06-01,,,Spain,Madrid,Parexel
10769,NCT04959266,Parexel,,5.0,2021-06-28,2022-06-01,,,Spain,Malaga,Parexel
10770,NCT04949438,Parexel,,20.0,2022-01-21,2022-03-04,,,Bulgaria,Sofia,Parexel
10771,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Stamford,Parexel
10772,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,DeLand,Parexel
10773,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Hallandale Beach,Parexel
10774,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Miami,Parexel
10775,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Miami,Parexel
10776,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Winter Park,Parexel
10777,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Decatur,Parexel
10778,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Honolulu,Parexel
10779,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Farmington Hills,Parexel
10780,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Port Jefferson Station,Parexel
10781,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Philadelphia,Parexel
10782,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,San Antonio,Parexel
10783,NCT04524351,Parexel,,75.0,2020-08-14,2021-08-16,,,United States,Orem,Parexel
10784,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Australia,Brisbane,Parexel
10785,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Australia,Melbourne,Parexel
10786,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Australia,Melbourne,Parexel
10787,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Australia,Melbourne,Parexel
10788,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Hong Kong,Hong Kong,Parexel
10789,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Pusan,Parexel
10790,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Pusan,Parexel
10791,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Seongnam,Parexel
10792,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Seoul,Parexel
10793,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Seoul,Parexel
10794,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Seoul,Parexel
10795,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,"Korea, Republic of",Séoul,Parexel
10796,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Poland,Białystok,Parexel
10797,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Poland,Kielce,Parexel
10798,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Poland,Lublin,Parexel
10799,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Poland,Warszawa,Parexel
10800,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Poland,Zawiercie,Parexel
10801,NCT04465916,Parexel,1.0,26.0,2020-05-12,2021-06-17,,0.0384615384615384,Poland,Łódź,Parexel
10831,NCT06899061,Parexel,,45.0,2025-03-25,,2026-07-21,,Bulgaria,Sofia,Parexel
10832,NCT06899061,Parexel,,45.0,2025-03-25,,2026-07-21,,"Moldova, Republic of",Chisinau,Parexel
10833,NCT06899061,Parexel,,45.0,2025-03-25,,2026-07-21,,Romania,Bucuresti,Parexel
10834,NCT06899061,Parexel,,45.0,2025-03-25,,2026-07-21,,Romania,Cluj Napoca,Parexel
10837,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Little Rock,Parexel
10838,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Los Angeles,Parexel
10839,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Oakland,Parexel
10840,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,New Haven,Parexel
10841,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Stuart,Parexel
10842,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Gainesville,Parexel
10843,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Chicago,Parexel
10844,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Baltimore,Parexel
10845,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Baltimore,Parexel
10846,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Boston,Parexel
10847,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Saint Louis Park,Parexel
10848,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Omaha,Parexel
10849,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Buffalo,Parexel
10850,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Cleveland,Parexel
10851,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Pittsburgh,Parexel
10852,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Chattanooga,Parexel
10853,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Memphis,Parexel
10854,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Nashville,Parexel
10855,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Nashville,Parexel
10856,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Houston,Parexel
10857,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Houston,Parexel
10858,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Fairfax,Parexel
10859,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,United States,Seattle,Parexel
10860,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Belgium,Charleroi,Parexel
10861,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Belgium,Gent,Parexel
10862,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Belgium,Gent,Parexel
10863,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Belgium,Leuven,Parexel
10864,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Belgium,Roeselare,Parexel
10865,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Canada,Edmonton,Parexel
10866,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Canada,Winnipeg,Parexel
10867,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Canada,Montreal,Parexel
10868,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Canada,Montréal,Parexel
10869,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Avignon Cedex,Parexel
10870,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Bobigny,Parexel
10871,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Bordeaux,Parexel
10872,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Limoges,Parexel
10873,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Rennes Cedex,Parexel
10874,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Rouen,Parexel
10875,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Suresnes,Parexel
10876,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,France,Toulon,Parexel
10877,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Hungary,Kecskemét,Parexel
10878,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Hungary,Székesfehérvár,Parexel
10879,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Hungary,Tatabánya,Parexel
10880,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Hungary,Törökbálint,Parexel
10881,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Ireland,Dublin 7,Parexel
10882,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Ireland,Dublin 8,Parexel
10883,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Ireland,Dublin,Parexel
10884,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Ireland,Galway,Parexel
10885,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Aviano,Parexel
10886,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Brescia,Parexel
10887,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Catanzaro,Parexel
10888,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Firenze,Parexel
10889,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Genova,Parexel
10890,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Meldola,Parexel
10891,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Milano,Parexel
10892,NCT05061550,Parexel,,630.0,2022-04-14,,2030-05-09,,Italy,Monza,Parexel
