fei_number,cro_name_standardized,inspection_id,date_of_inspection,type_of_issue,classification,act/cfr_number,short_description,publish_date,form_483_flag,warning_letter_flag,download,source,record_id,specialization,notable_client,trial_identifier,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Poland,Tarnobrzeg
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Poland,Warszawa
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Poland,Warszawa
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Poland,Warszawa
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Poland,Wroclaw
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Poland,Wroclaw
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Chelyabinsk
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Ekaterinburg
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Kemerovo
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Kemerovo
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Krasnodar
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Moscow
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Moscow
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Nizhniy Novgorod
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Novosibirsk
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Petrozavodsk
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Rostov-on-Don
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Saint Petersburg
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Saint Petersburg
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Saint Petersburg
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Saratov
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Saratov
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Sochi
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Tomsk
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Russian Federation,Vladimir
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Belgrade
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Kragujevac
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Niska Banja
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Nis
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Novi Sad
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Sremska Kamenica
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Uzice
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Serbia,Zajecar
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Bardejov
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Bratislava
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Bratislava
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Dolny Kubin
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Kosice
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Kosice
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Lucenec
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Moldava nad Bodvou
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Nove Mesto nad Vahom
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Nove Zamky
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Roznava
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Slovakia,Zilina
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Changhua
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Kaohsiung
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Kaohsiung
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,New Taipei City
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taichung
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Tainan City
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taipei City
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taipei
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taipei
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taipei
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taipei
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taipei
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT02586155,254.0,2425.0,2015-11-30,2020-11-30,,0.1047422680412371,Taiwan,Taoyuan City
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Coral Gables
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Fort Lauderdale
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Hialeah
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Sunrise
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Las Vegas
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Brownsville
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,College Station
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,Houston
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,United States,McAllen
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT04540120,,49.0,2020-09-24,2022-07-28,,,Switzerland,Basel
,Celerion,,,,,,,,,,,ClinicalTrials,,"Early-phase, bioanalytics","Pfizer, Gilead",NCT04508426,,6.0,2020-07-16,2020-08-12,,,United States,Lincoln
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Bulgaria,Plovdiv
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Bulgaria,Ruse
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Bulgaria,Smolyan
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Bulgaria,Sofia
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Bulgaria,Sofia
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Bulgaria,Sofia
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Berlin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Bonn
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Dreieich
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Dresden
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Duisburg
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Essen
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Geesthacht
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Göttingen
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Itzehoe
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Kiel
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Leipzig
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Mittweida
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Neu-Isenburg
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Neuenhagen
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Osnabrück
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Peine
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Saalfeld
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Schorndorf
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Germany,Stuttgart
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Latvia,Riga
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Latvia,Riga
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Kaunas
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Kaunas
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Vilnius
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Vilnius
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Vilnius
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Vilnius
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Lithuania,Vilnius
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Białystok
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Białystok
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Białystok
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Bydgoszcz
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Częstochowa
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Gdańsk
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Gryfice
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Katowice
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Katowice
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Kielce
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Koszalin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Kraków
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Kraków
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Kraków
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Lubin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Lublin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Lublin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Lublin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Lublin
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Poznań
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Poznań
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Poznań
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Skarżysko-Kamienna
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Tarnów
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Tomaszów Mazowiecki
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Warsaw
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Warszawa
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Warszawa
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Wrocław
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Wrocław
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Łódź
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Łódź
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Łódź
,Ergomed,,,,,,,,,,,ClinicalTrials,,"Rare diseases, oncology","AstraZeneca, Janssen",NCT06920771,,552.0,2024-09-09,,2026-04-30,,Poland,Łódź
